song_id,energy,liveness,tempo,speechiness,acousticness,instrumentalness,danceability,duration_ms,loudness,valence,mode,key
0Y0TOsE1q11qgbi7c5WZsG,0.599,0.219,167.909,0.327,0.317,0,0.727,197133,-6.941,0.386,1,1
0EA2RhRHL4KWeNa7JfD1Yw,0.556,0.0943,148.173,0.231,0.812,0.125,0.576,312960,-6.474,0.294,1,0
6oe2HcrgnNU66Eyq8BY45Z,0.907,0.0982,112.037,0.0488,0.00115,0,0.568,230933,-4.641,0.337,0,5
48UkzkWhFafKHRl3gPladG,0.84,0.215,136.108,0.0565,0.000206,2.21e-05,0.465,249627,-5.531,0.221,1,0
5drGPNM0Uyl44tQfmmM2eW,0.799,0.12,94.994,0.0326,0.000991,0,0.528,190507,-4.569,0.515,1,0
3Y0njfS1jG0EzUDKtjvS5a,0.827,0.223,93.967,0.213,0.0657,0,0.687,224681,-4.247,0.848,0,6
7FFDZHJdRQjgLb2UspiiWN,0.628,0.143,83.101,0.451,0.123,0,0.506,220000,-9.945,0.676,1,4
6DlyZxhPa617E2yAnC2rC6,0.601,0.104,170.824,0.0853,0.127,0,0.461,223419,-7.951,0.0388,1,8
2pAQToHCsDf4UyCOv7l43P,0.643,0.078,91.906,0.281,0.0855,0,0.733,238154,-6.184,0.53,1,2
5zwz05jkQVT68CjUpPwFZe,0.91,0.227,84.099,0.223,0.0394,0,0.665,293973,-4.682,0.887,0,6
2LhhnqrHPWvXYveZVHLKrd,0.734,0.304,90.001,0.215,0.00138,0,0.775,210840,-5.41,0.342,1,7
4N0olzsMpr5cAPFrzNErGv,0.899,0.422,98.158,0.432,0.45,0,0.613,105320,-4.669,0.926,1,1
7G3lxTsMfSx4yarMkfgnTC,0.794,0.124,87.374,0.14,0.274,1.68e-06,0.678,290573,-6.186,0.54,0,10
2PRsh2LNPxoxC9OnErnelg,0.793,0.173,91.925,0.165,0.0294,7.97e-06,0.766,260800,-6.638,0.647,0,4
2W58HMaCbjcUfZnZaeHtcC,0.841,0.136,89.564,0.212,0.31,0,0.648,248213,-4.322,0.624,1,0
27u3Rh4IWYPdwVST20ALrt,0.687,0.104,92.873,0.259,0.216,0,0.765,325653,-6.664,0.813,1,0
3p50PUgtBHM6rwUuD3RfFV,0.547,0.229,77.791,0.297,0.0547,0,0.823,198800,-6.928,0.483,0,4
6DPrhGVJ1WTZvM9fKptnGe,0.832,0.189,92.362,0.318,0.02,2.8e-06,0.702,252600,-4.964,0.619,1,1
2CPturRUlpvirYr7VpkXCV,0.729,0.152,91.376,0.221,1.7e-05,0.0431,0.69,202107,-5.819,0.357,0,11
3FDkagYrIceOTgy8canfLs,0.86,0.257,92.005,0.0415,0.124,0,0.69,182335,-4.997,0.378,0,2
0Gh6QG4Z1pSvIo7btP1Ux4,0.712,0.636,94.995,0.0665,0.0156,1.23e-06,0.792,136027,-5.348,0.929,1,11
48NXpYRuvv9izul4oXhqS9,0.701,0.0466,110.002,0.0873,0.106,0.00948,0.887,315293,-5.892,0.965,0,4
4YFoQUkj0XXJgTiHp8d61y,0.679,0.15,89.988,0.0658,0.416,0,0.787,240200,-4.913,0.875,1,9
4qbi9JDziBh3cxi9SFUbeu,0.819,0.0969,94.002,0.108,0.207,0,0.786,187080,-5.062,0.775,1,0
2D4TgVBG186kYucncJfRYd,0.566,0.417,159.95,0.0444,0.17,0,0.567,243133,-8.35,0.414,0,0
5WVZfMIrS6hbvwG8hpRHCR,0.768,0.0491,93.991,0.0593,0.0376,1.01e-06,0.877,234880,-6.962,0.856,0,11
43yyvWNjl3yWpghcrxZYkr,0.741,0.0993,96.031,0.0418,0.0812,0.0245,0.731,152107,-7.978,0.862,0,9
614NVFo5csQqRnryl4jXs2,0.682,0.464,89.987,0.0963,0.171,1.42e-06,0.808,235627,-7.128,0.491,1,2
2hYD2kVPv0TnosrLfPN60o,0.674,0.114,155.722,0.0301,0.148,0,0.647,232667,-3.944,0.364,0,11
4CSbh293nFUOez5Z9nzD3N,0.603,0.12,75.502,0.0864,0.29,0,0.755,228794,-4.978,0.684,0,1
1eHc9KlRAItU4lhd4m6LMx,0.827,0.0771,94.995,0.0735,0.0743,2.26e-06,0.849,197213,-5.15,0.605,1,10
4n4CBlQVxxnU0MHGO5Mqv3,0.793,0.611,179.512,0.329,0.472,0,0.66,249680,-8.005,0.749,0,9
1RmyiGvfXWPRgPZQp7df2A,0.732,0.295,83.996,0.0326,0.00597,0,0.616,198947,-5.621,0.487,1,1
6DxS2ZRl8G3EagHkovYXA2,0.767,0.0947,88.005,0.0871,0.266,3.64e-05,0.782,304091,-7.981,0.622,0,9
2iHr1co9ElgzHredwMNKOy,0.745,0.0924,95.024,0.0744,0.112,0,0.804,188733,-5.805,0.512,0,4
1DdrejuwM8C3ExsXaPAgF8,0.532,0.075,92.003,0.238,0.292,0,0.826,207786,-11.731,0.45,1,9
5mVcyopMGY8dSpN1ZyaBUD,0.744,0.392,92.98,0.0916,0.0567,0,0.775,196360,-5.912,0.581,1,7
4kAtRwNRLMKuoCbxMSxUGI,0.722,0.494,94.006,0.256,0.108,0,0.686,205707,-5.4,0.515,1,2
5c9CsmVAhOQ5jQKwmNd5fk,0.862,0.066,95.999,0.114,0.132,1.92e-05,0.844,184907,-5.043,0.816,1,4
0t0WIrjRcvgBAwLlby2gsZ,0.773,0.103,94.988,0.0896,0.563,0.00425,0.801,225693,-6.651,0.796,0,8
5YJ4BVvTFmVCxUyhKejHfR,0.856,0.244,91.995,0.122,0.4,8.34e-05,0.815,151667,-3.825,0.872,0,1
5gflgO9EPbIBf16n5TKnQS,0.697,0.0546,95.06,0.241,0.041,0,0.808,232020,-5.899,0.554,1,10
62N7RkB1weggv5VHqgYOsb,0.814,0.302,95.015,0.0706,0.143,0,0.792,155413,-5.319,0.847,1,1
3RdxuuOe7dHnEVe3fCsT6S,0.912,0.0258,94.004,0.058,0.371,0.0102,0.798,196373,-4.852,0.676,0,6
1EhM7nYYRpH2kzPdlnEpHa,0.837,0.0729,95.968,0.0609,0.0755,5.39e-05,0.79,170240,-5.797,0.798,1,4
0Z2OhR9OoUdZ9rhEy9ECkq,0.921,0.0444,179.873,0.0752,0.415,0.05,0.696,232227,-3.866,0.705,0,0
0M5F0vY3gQe07yUSt5NVxx,0.921,0.0688,91.948,0.064,0.129,0,0.807,188067,-4.322,0.971,0,10
0smQWysb4n7WOVGv5YMLnF,0.894,0.112,104.042,0.116,0.157,0,0.856,157049,-4.994,0.916,0,10
2h9ymIolsmYaqwtxn69fXj,0.661,0.245,94.989,0.0525,0.0711,5.42e-05,0.805,201692,-7.176,0.776,0,10
5RqdUkvsV4BOXpFd5zbXFt,0.663,0.0736,95.041,0.0533,0.526,0.00148,0.847,242574,-8.0,0.914,0,2
7gsnOUqQD5rm2QhsnbTEpy,0.789,0.276,97.008,0.0674,0.0856,1.61e-06,0.896,191147,-4.945,0.694,1,1
388YhDYxPvaDIZQHWqpB4E,0.767,0.0886,94.998,0.0445,0.255,0.0197,0.808,206493,-4.912,0.722,0,1
0tDSgSmZsbxCkdkfUPjg59,0.788,0.0404,93.961,0.191,0.272,1.65e-06,0.82,195573,-5.478,0.648,0,6
0Q7ZM15J0cJA9rd7pQYdRq,0.815,0.189,94.016,0.0719,0.161,2.01e-05,0.771,205520,-5.423,0.524,0,1
20JyLsaGV5UJ0RLXDL4KXG,0.836,0.675,90.126,0.355,0.0846,0,0.662,376786,-6.318,0.905,1,4
4sHYdvufWumRRl6CXjETpN,0.753,0.337,199.921,0.423,0.00672,0,0.571,171840,-5.942,0.565,1,7
5HECbvRcxAIuq49w2xDCIe,0.76,0.267,110.254,0.318,0.0534,0,0.75,142893,-5.339,0.318,1,1
6ta5yavnnEfCE4faU0jebM,0.386,0.389,165.733,0.032,0.835,0.108,0.456,154600,-10.293,0.612,1,10
6mxHxA6545aDkI33sE7cQZ,0.452,0.0842,99.973,0.299,0.101,1.3e-06,0.886,147341,-13.204,0.716,1,8
3jlbL2OTD5YmIunYzgQTAN,0.862,0.211,159.841,0.255,0.071,0,0.375,338853,-3.363,0.478,0,11
1IAzD1muglOxOcPbUHs70R,0.687,0.261,150.053,0.0709,0.0161,0,0.68,249533,-6.162,0.467,0,9
5Rkbnhwkb6oiqq1HQcXirN,0.768,0.482,152.45,0.386,0.141,0,0.601,347507,-5.712,0.634,1,8
1810h6qkazO0NWahk1TyTy,0.781,0.105,95.009,0.158,0.0784,0,0.807,192000,-6.028,0.536,1,1
3IB89bAf5k60jLUFoWAmn1,0.463,0.114,149.927,0.038,0.0946,0.000304,0.538,479187,-13.573,0.207,1,0
5UxxCtrLtSqOVRBQQn4ZJ3,0.636,0.115,108.035,0.299,0.605,0.42,0.708,192733,-10.655,0.487,1,11
2VMzIZtoTgnKydwx6cRPq7,0.106,0.285,93.921,0.271,0.808,0,0.44,179360,-13.786,0.175,0,2
4vS4FB3HXgOSmICeqEY0Gh,0.559,0.349,102.018,0.0592,0.286,0,0.798,236507,-10.868,0.604,1,5
6lABOtUhsaBW1olzfu6e9C,0.767,0.265,107.577,0.0633,0.396,0.586,0.591,115289,-4.673,0.869,1,5
2RzlTcvW7Um8GiTTNWhxcr,0.748,0.0754,104.054,0.0807,0.00605,0.835,0.423,554889,-9.982,0.429,1,8
5xqRnQ7d5YsTdelRvEfgnr,0.596,0.903,132.348,0.384,0.0617,0.0018,0.608,90497,-15.347,0.119,0,1
7xzcR7ChznJF5KgDS7exYA,0.839,0.0981,94.032,0.102,0.14,1.43e-05,0.88,164693,-5.911,0.512,1,9
5PlXm1EYkNmVH3o85Bpfql,0.826,0.0924,95.016,0.067,0.127,6.33e-06,0.834,183947,-7.036,0.6,1,0
5JDjxO6F0RrLkzAdIOG6P3,0.874,0.372,120.063,0.176,0.316,0,0.947,183182,-3.813,0.835,0,2
437ZUT6wtzlrOil2LRmHpu,0.736,0.259,94.014,0.0676,0.248,8.91e-06,0.777,235755,-8.034,0.781,0,5
49vwUeeauJgEQxDViXA01C,0.782,0.0659,95.01,0.0816,0.246,0,0.924,204347,-4.55,0.745,0,10
1PZrHbJjt5t7dP9OGRxcD0,0.818,0.0892,95.023,0.0825,0.0242,0.000336,0.831,212413,-7.827,0.807,1,2
6ksWMnPcHNyNoNf3y1BQCO,0.764,0.0918,96.994,0.167,0.119,0.00143,0.868,263293,-6.574,0.397,0,4
04uA3BJ1Rj8DBKkpKCABJx,0.856,0.0697,96.014,0.13,0.255,0,0.815,156560,-4.399,0.713,0,1
4Zil8ro7fhQGVYXl2YYkO2,0.66,0.207,94.006,0.224,0.277,0,0.852,224707,-6.177,0.517,1,2
3uqinR4FCjLv28bkrTdNX5,0.695,0.194,151.486,0.278,0.0387,0.00202,0.674,221840,-8.636,0.773,0,6
0N3W5peJUQtI4eyR6GJT5O,0.657,0.154,107.059,0.0977,0.00589,0,0.884,234693,-4.569,0.489,0,6
3i1B1PnsfnOQPGVIzhf1lr,0.732,0.484,104.991,0.0864,0.11,0,0.723,199747,-5.514,0.503,1,11
2q4rjDy9WhaN3o9MvDbO21,0.712,0.0677,149.998,0.112,0.0185,0,0.758,193387,-3.781,0.795,1,7
61QSuw5VlC0LTS8WMO356g,0.721,0.824,117.139,0.386,0.062,0,0.536,191942,-6.44,0.393,0,10
1BKcFDMhr4YlD9hu9Huc4W,0.725,0.0786,122.803,0.0393,0.174,0,0.602,239853,-3.054,0.304,1,6
6qaGOYPk0tmPmPDIrRiBPM,0.53,0.058,171.051,0.4,0.0867,0,0.702,239601,-7.094,0.681,0,10
3wScL5W8H40zzCKN0atfBk,0.87,0.299,99.079,0.212,0.0595,0,0.743,194184,-2.188,0.884,1,1
7rOC38CapytIWabBApuuCG,0.624,0.182,136.982,0.266,0.472,0,0.6,194640,-4.28,0.325,1,0
7K8vPC3GPWafq2zXHuUGXz,0.639,0.144,139.945,0.431,0.335,0,0.711,225440,-5.338,0.961,0,5
5f9JYuHSIHjp6rggue13RS,0.608,0.406,79.48,0.45,0.0737,0,0.466,177867,-4.8,0.41,0,1
1vi9adPJiD4d22ybGp25hy,0.71,0.618,205.116,0.684,0.0264,0,0.442,167908,-5.142,0.508,1,7
6LcauUZjF1eXQrgqMUecHX,0.63,0.0692,96.493,0.226,0.133,0,0.816,131607,-5.568,0.715,1,2
0cG6z63opd1xEcaKaC1CKw,0.76,0.306,143.992,0.172,0.042,0,0.658,219200,-3.578,0.205,1,1
0C2kieJrrGE3nqeWz737hm,0.521,0.388,95.989,0.0727,0.412,0.801,0.743,185867,-12.334,0.525,0,10
4ydOQOx8rXHSG0MSo1X743,0.489,0.373,88.963,0.502,0.12,0.012,0.907,208600,-12.406,0.622,1,1
4wM6j7EnHN51vUgb0u6fnL,0.158,0.116,110.058,0.0757,0.829,0.593,0.736,96040,-15.861,0.131,0,4
5O7iE4y6AlTFqMuB1w9NNY,0.427,0.104,148.45,0.0429,0.493,0.00981,0.449,276200,-9.219,0.0827,1,4
1bevrs76fdGW3y03R5q6GB,0.672,0.388,174.148,0.195,0.0626,0,0.539,191813,-4.972,0.384,0,5
7iL6o9tox1zgHpKUfh9vuC,0.713,0.0708,90.051,0.366,0.255,0,0.899,193467,-2.752,0.777,0,6
75vzHroJkJWv0AvwzWv1zU,0.755,0.114,95.765,0.261,0.0278,0,0.661,315998,-7.767,0.874,0,6
1i0kVfX5LdEdo52St39QM0,0.765,0.804,180.527,0.386,0.0134,0,0.767,292779,-6.895,0.738,1,11
6wVScBh7XU6rAgIUrqboUB,0.724,0.156,96.113,0.308,0.0626,0,0.896,215923,-7.049,0.659,1,7
4YT8aYraXHbVxYeupvChSv,0.478,0.051,159.384,0.353,0.0638,0,0.845,294944,-7.501,0.715,0,11
0iQzC9nxzQZ5hVWlE5Lewy,0.566,0.327,129.56,0.219,0.00503,0.00139,0.896,203756,-8.196,0.529,0,6
08YwOYGFPB7ltBok0WQAFF,0.712,0.0711,130.015,0.0284,0.202,2.52e-05,0.678,236362,-5.956,0.376,0,3
1BKT2I9x4RGKaKqW4up34s,0.577,0.201,90.991,0.302,0.0564,1.02e-06,0.88,214440,-8.093,0.74,0,10
3NGT0Td7H4Is1qrlDQJxma,0.735,0.107,101.368,0.251,0.031,8.6e-06,0.934,273107,-6.668,0.768,1,1
0upFohXrGxIIAjyaJmCkMU,0.892,0.0719,127.014,0.124,0.178,4.19e-05,0.757,255947,-5.321,0.936,1,6
41bIQPBE1lFN0mmw6Lmssz,0.807,0.0512,90.012,0.317,0.353,0.000363,0.576,224427,-3.908,0.908,0,6
32aYDW8Qdnv1ur89TUlDnm,0.72,0.352,89.119,0.419,0.157,2.07e-05,0.694,191630,-6.728,0.329,0,3
158DIbrVt4YbqNnWyRCS3P,0.77,0.109,90.0,0.222,0.00583,0,0.678,284000,-4.399,0.412,0,9
2ztyTz3H928W2bVb9qXBlB,0.785,0.38,172.174,0.365,0.0705,0.000111,0.645,212507,-6.016,0.673,0,6
6VdzU44ZpVGBbR5niium8y,0.61,0.0703,79.494,0.279,0.188,0,0.875,220833,-4.825,0.711,1,1
67mtN6BlsJR0LVyzvNZnGt,0.687,0.403,90.247,0.379,0.26,4.8e-05,0.697,201373,-11.111,0.866,1,6
5h3xoQzVec6OCtzFuuafw7,0.693,0.62,93.864,0.427,0.0325,0,0.549,236653,-7.139,0.475,1,7
4JnnZWtx4XB14vUX2MIh9I,0.712,0.127,87.495,0.509,0.151,0,0.49,224200,-6.954,0.597,1,8
6osaMSJh9NguagEDQcZaKx,0.758,0.102,192.091,0.218,0.278,1.34e-06,0.694,185195,-2.986,0.371,1,11
08EMGunAhP8KvUV3fhuqVV,0.897,0.713,90.15,0.237,0.0016,0.000169,0.62,224640,-5.924,0.356,1,1
3Feec7M9kLXDHag4iZcBxU,0.757,0.702,83.979,0.191,0.0254,0,0.726,231933,-7.155,0.679,1,0
603Ij1Ym4KubICFXGUA4E0,0.621,0.109,192.201,0.414,0.0936,2.07e-05,0.675,174147,-6.837,0.567,1,2
2vfp3rtorzJs4l9nhrP0e1,0.612,0.0845,126.465,0.398,0.1,0,0.892,381701,-4.323,0.743,1,8
5rzma65yLRes78guDAb2VJ,0.302,0.11,97.997,0.112,0.0473,0.975,0.869,88956,-22.706,0.62,0,7
2dWlrOXZW1srt8dI8Gf1Th,0.622,0.101,91.977,0.213,0.16,0,0.888,266707,-3.875,0.664,1,1
3XNxgw64LO7HHagDANqCMp,0.854,0.106,120.024,0.0845,0.469,2.29e-06,0.848,298773,-3.305,0.873,0,6
2zoobJFEB9h15fjYjRd6oP,0.644,0.366,82.05,0.265,0.158,4.14e-06,0.772,312373,-6.318,0.388,0,10
1kMUGCt7XLDc5Q64Vl0H8S,0.851,0.0568,180.086,0.255,0.0651,0,0.774,257865,-2.795,0.695,0,11
2hfoyc7ve6xM4ZEiNIiU1B,0.631,0.209,126.576,0.0986,0.696,0.0242,0.482,214558,-6.917,0.0743,1,5
4YtoipFgf4k0AfD17ZfD5X,0.699,0.146,94.605,0.279,0.00575,0,0.801,238467,-8.18,0.655,0,11
0JSCZdPOPR7d8Mfi09tIxU,0.678,0.113,90.862,0.209,0.0192,1.61e-06,0.567,288560,-8.442,0.777,1,7
2L3H4mnx5bDMR695a0U0Hu,0.797,0.0846,93.59,0.222,0.0315,0,0.745,306320,-7.575,0.502,1,5
5XLC8xoqyua4U7wJiZAWik,0.519,0.328,101.561,0.307,0.0286,0.000907,0.903,350560,-10.109,0.596,1,7
1SWVDBtw6h3tm9OehOkDhv,0.821,0.148,91.921,0.25,0.223,0,0.772,244200,-0.14,0.77,0,11
3767ezjpBKATDO6AtsU8fd,0.431,0.209,92.172,0.362,0.0413,0,0.908,237933,-7.198,0.378,1,1
0B8drtTSp68pZdkmVrG9ZA,0.764,0.234,94.971,0.323,0.32,3.4e-06,0.633,228173,-7.212,0.522,1,0
3vQir0wkIdLGq3Lc4V6J2y,0.775,0.15,100.054,0.268,0.0831,2.74e-05,0.906,221373,-5.775,0.838,1,2
1WvuZsXHaH2qNAtvrQY6SX,0.797,0.141,86.375,0.18,0.066,3.24e-05,0.865,160973,-2.44,0.877,0,1
2JzfZbmEisqNrY5IYeVGIg,0.75,0.306,88.022,0.195,0.000396,1.01e-06,0.386,119533,-7.134,0.729,1,2
04fX3oTJm5Zucg3Uf9aix0,0.706,0.535,93.603,0.156,0.088,0,0.75,292187,-7.461,0.59,1,7
1pjDKRg5WddCDSlG5PXcKy,0.818,0.233,92.29,0.182,0.127,0.00636,0.731,261293,-7.035,0.862,1,7
31T4fGwUSnDvZzhZeFLAaD,0.886,0.323,93.577,0.222,0.114,0,0.846,273080,-7.29,0.66,0,4
24Pwekj2yVugAIMAyoLfrJ,0.704,0.387,92.239,0.181,0.0973,0,0.776,329067,-6.42,0.552,0,2
7lQWRAjyhTpCWFC0jmclT4,0.514,0.398,79.974,0.0593,0.0655,0,0.647,240693,-10.05,0.387,1,8
0B1FabgGU3eBKERis1CX15,0.714,0.179,94.612,0.306,0.00806,0,0.812,235200,-8.045,0.69,0,11
1QVsq3NvHaEeu8bAyIBaWK,0.613,0.129,91.497,0.372,0.0545,0,0.806,254027,-11.08,0.688,0,9
0fLILzjVXRCLC0lsNKcQ8I,0.698,0.0511,78.443,0.352,0.0935,0,0.677,288573,-5.793,0.83,0,3
6M3lqzrkzSKrBehkeAxTXc,0.803,0.386,92.063,0.164,0.00246,0.0184,0.764,231000,-8.697,0.423,0,10
37TnoxURMwHQsJ0mhdDF0a,0.697,0.268,98.906,0.199,0.0538,0,0.937,259400,-3.408,0.82,1,6
2rwmKpWW6o6anOhvcyiJOw,0.741,0.0974,97.894,0.134,0.0247,0.00106,0.852,241360,-5.435,0.535,0,1
1cA2LExLTdhHLL0FmXoc57,0.74,0.294,82.031,0.153,0.012,0,0.727,242227,-3.401,0.221,1,2
04w57GO5p1763E44KQ8AKB,0.74,0.0917,85.89,0.217,0.158,5.74e-05,0.843,272507,-5.114,0.605,0,11
1RjU7UhRICmdFPKxCucLgq,0.658,0.122,92.039,0.359,0.275,0,0.875,274093,-3.641,0.661,1,0
3RIDe85YSYGGoJ0daSzfhD,0.582,0.0755,81.916,0.196,0.0232,0.0324,0.499,166760,-12.411,0.431,1,11
3t91l9tTtz3DpksUVKrX07,0.834,0.271,164.02,0.0675,0.0646,0,0.684,217667,-4.524,0.538,0,2
79hH8RuVS9af6ixS97wREx,0.287,0.0911,93.609,0.3,0.0709,0,0.855,294267,-19.876,0.727,0,10
7IwURvEfVcdxUCjLKUu6sv,0.466,0.384,100.17,0.36,0.0846,7.44e-06,0.889,177067,-10.74,0.403,1,1
28mv40MzspRZn0PBcO2itT,0.906,0.183,110.64,0.325,0.229,0,0.573,270733,-2.408,0.775,1,9
3B6WDceNe6lUQnczntRIuf,0.354,0.212,100.087,0.27,0.0455,5.71e-05,0.947,302133,-12.844,0.36,0,6
3OMqeZU9lQGimMwMjPvBsp,0.795,0.0864,105.525,0.181,0.0348,1.08e-06,0.83,188573,-7.644,0.402,1,7
2jKoVlU7VAmExKJ1Jh3w9P,0.514,0.0596,95.848,0.283,0.18,0,0.893,219160,-5.08,0.787,1,11
4Q1V7XFkTIXonJst5QqLAA,0.699,0.133,98.65,0.1,0.00233,0.0228,0.916,277160,-3.718,0.687,1,0
2KFg8kjYy0rYjWsXGhEQHN,0.682,0.494,91.771,0.238,0.256,0,0.831,319360,-5.697,0.6,1,7
4hBy3nZVzQV4F3jxe1wWL1,0.659,0.34,85.723,0.176,0.159,0,0.381,265301,-3.888,0.16,1,2
2p9sprAX27D6U5cuSE9NsM,0.484,0.0557,95.941,0.327,0.0454,0,0.836,222933,-7.332,0.839,1,2
0HOqINudNgQFpg1le5Hnqe,0.793,0.124,88.902,0.163,0.22,0.718,0.785,310600,-7.915,0.655,1,1
6v4GRlnSBv3BDT02QGXcFT,0.642,0.324,182.123,0.483,0.664,0.0116,0.502,174200,-10.719,0.572,1,6
53BZ6XygAoubR5DU5w38Vq,0.853,0.65,170.51,0.283,0.0164,0,0.724,332733,-3.895,0.775,0,11
7lgvU7WnwcNZ8dbGUz8yhP,0.586,0.145,95.517,0.133,0.0783,0,0.918,288200,-2.89,0.779,1,1
44WG43lprS0ZO3zQEBBOEc,0.75,0.17,89.106,0.3,0.0514,0,0.527,273250,-6.247,0.16,1,1
4hjxVY7QYNDmOclMny7hVY,0.912,0.149,174.57,0.426,0.174,1.08e-06,0.626,266067,-8.758,0.579,0,7
4rgtUNM0q1TR10qkyMEo3B,0.375,0.103,103.879,0.393,0.0382,0.0184,0.81,188827,-13.853,0.117,0,10
75IN3CtuZwTHTnZvYM4qnJ,0.68,0.0914,85.519,0.318,0.0416,1.12e-06,0.869,268400,-6.233,0.815,1,1
5XkeTGKcCkGF8l6fA9YpsS,0.717,0.277,75.888,0.395,0.359,0,0.695,253560,-1.454,0.61,0,11
1Drplh3SPA1zmfsCH1D5GE,0.634,0.291,125.26,0.171,0.0198,2.96e-05,0.778,304507,-5.941,0.752,1,1
7lT1dCz96jANsLAAADlfIg,0.841,0.0773,95.418,0.335,0.0977,0,0.856,298053,-7.737,0.794,0,6
2N1SyTYsvm0uLkJN9zqfzd,0.889,0.239,126.736,0.471,0.0888,0,0.528,138824,-2.315,0.445,1,1
71lyUtIPCMAYjTwwwxy2jW,0.523,0.137,143.934,0.329,0.532,2.12e-05,0.667,232571,-9.477,0.409,0,10
3F3R4uyTMkX9jRCEVVmdz6,0.456,0.16,101.889,0.266,0.38,0.00359,0.835,189760,-10.195,0.224,0,6
1BLz7nBzRElSPfg3ndJkHz,0.803,0.54,124.087,0.351,0.165,0,0.704,233840,-4.77,0.529,1,7
4dTtYVQzlwBMpVyQ4h3wy2,0.714,0.106,173.163,0.411,0.191,0,0.622,237480,-8.244,0.711,1,7
2cBOh97kgDenDOdtKhwU9O,0.745,0.323,91.919,0.247,0.00282,0.000332,0.823,224867,-6.637,0.58,0,5
4fukZMkYV1JgJ68NegVLtN,0.735,0.19,176.415,0.305,0.0288,0,0.773,378373,-9.461,0.818,0,11
34MRi5GRWHFUa731JBxFEl,0.716,0.0657,99.987,0.296,0.174,0.000589,0.89,247400,-9.673,0.656,1,1
6JpN5w95em8SODPiM7W2PH,0.718,0.23,165.848,0.415,0.283,2.21e-06,0.741,231760,-5.823,0.576,1,7
1uekkfqcjRd7GrhIU8v5wJ,0.66,0.346,184.208,0.332,0.121,2.96e-06,0.644,201720,-11.175,0.775,0,9
7lfoJaJRuVB43jLr4Ydi00,0.341,0.102,79.07,0.0382,0.752,0,0.647,175243,-8.51,0.337,1,0
3FygJnwLJbaU5xe4E87h8e,0.687,0.113,103.196,0.152,0.0558,0,0.813,237533,-10.178,0.732,1,1
43VjA0u3HkR8nnIrVemytE,0.736,0.18,159.833,0.256,0.0101,0,0.776,244187,-6.308,0.536,1,9
65iyI1iybyv5ecsfBHSdUf,0.7,0.876,95.05,0.26,0.127,0,0.843,293053,-3.249,0.675,0,9
4zsLRoSv1rKj8Y53mnx6LB,0.778,0.13,89.599,0.344,0.0458,0,0.738,253800,-9.035,0.893,0,4
1dF5Y2dd7Wm4wZKvVjWBpr,0.581,0.696,74.038,0.18,0.0777,3.81e-06,0.729,314680,-8.235,0.508,0,5
1NBoqgqDk4hcMpmMRxEDXD,0.717,0.251,85.911,0.476,0.0979,0,0.69,154840,-7.515,0.872,0,1
6MbxtmdQYE6eljl9sntLZt,0.697,0.884,92.919,0.264,0.309,0,0.804,250227,-8.51,0.472,1,11
1WpC9creiyqUagsFGLPfK7,0.676,0.207,115.017,0.0589,0.436,0,0.84,226100,-5.497,0.703,0,10
33ZXjLCpiINn8eQIDYEPTD,0.786,0.0817,93.857,0.229,0.0146,0.0114,0.763,325507,-6.472,0.504,0,10
1muLq1kBLWIT3pmNC2xl0g,0.695,0.427,137.868,0.0735,0.00295,0,0.772,272440,-8.013,0.643,1,7
4QdtxZiSFl0GYrXWOHc3y8,0.5,0.216,96.851,0.304,0.0942,4.15e-05,0.757,234840,-18.463,0.846,1,7
5FvlQZTm4eOGeUiAB1bKc9,0.957,0.296,105.756,0.319,0.179,0,0.777,313053,-3.201,0.543,0,11
667CkwNvTozFtCMDC7BfBU,0.541,0.278,92.899,0.281,0.00818,0,0.896,207840,-8.253,0.481,1,9
2g8HN35AnVGIk7B8yMucww,0.575,0.143,84.492,0.273,0.43,0,0.78,252747,-7.247,0.773,0,9
0Pl3n0jmoL4dboyQ1v9YIn,0.856,0.24,98.68,0.3,0.0101,0,0.874,314584,-4.531,0.845,0,8
1v5cgIyffYtfEx0swttdoE,0.627,0.35,87.554,0.36,0.234,0,0.794,251467,-9.431,0.518,1,11
1zONdCQrEJ4t3mlzKQADEN,0.692,0.69,99.771,0.346,0.0127,0,0.755,302800,-13.906,0.651,1,7
6JI5wNWYdBw68GZjOMmgK5,0.62,0.134,179.817,0.212,0.0175,0,0.711,217627,-10.174,0.805,0,11
0WYu233HGAjMAu9UK5iHtS,0.967,0.986,89.453,0.45,0.688,0,0.649,276560,-6.995,0.586,0,6
4xKPZYZrpdFJIsN6wYtIk2,0.296,0.1,141.139,0.0492,0.113,0.807,0.471,112340,-16.935,0.15,1,2
3iqwYwVRQVqkam7cyPeAJ4,0.171,0.0999,160.116,0.0441,0.924,0.0853,0.508,141033,-15.893,0.0373,1,8
1B1233i8NQ0vzb7R8UdJey,0.242,0.0927,116.012,0.0429,0.334,0.918,0.634,128276,-24.251,0.364,0,9
1kbGCuCsD7ZhCOYkm8Bnts,0.185,0.356,122.214,0.0427,0.941,0.0162,0.525,240628,-14.938,0.0393,0,11
3DYZKxjG8SZrWpVcoUilqQ,0.296,0.0742,75.008,0.138,0.316,0.0115,0.824,127138,-13.56,0.287,1,10
4rDXHvfpSkOev47yDwvhuu,0.383,0.32,112.364,0.393,0.963,0.00018,0.719,103375,-11.406,0.464,0,3
