artist_name,track_name,end_time,ms_played,track_id
Acru,Estuve Ahí,2020-08-07 00:14,213599,7FFDZHJdRQjgLb2UspiiWN
Acru,C.O.L.D,2020-08-07 00:17,175670,0sm4jYFgrh23yRBtq7mSrp
Crow,Multiverso Vol.1: Black Moon,2020-08-07 01:04,304530,4psD0FiqmWBgCCaML0fJia
Crow,Multiverso Vol.1: Black Moon,2020-08-07 03:19,363942,4psD0FiqmWBgCCaML0fJia
Crow,Risen Vol.I: Eternal Sunshine,2020-08-07 03:22,204651,
Crow,Old School Project,2020-08-07 03:24,121467,6vnCDatJGFujQyAvG7rbkw
Acru,Agustin,2020-08-07 03:26,122733,2yKty1ScqlaIjqHWglCZNY
Acru,Sin Rencor,2020-08-07 03:30,209670,0Mq2okKWdCCTgc48Ovxr74
Acru,Hábil,2020-08-07 03:33,202106,1zTeTNQErjpQHlT3ugxUwf
Acru,Crow,2020-08-07 03:36,190440,6rIeUxU06LEYKfjyNxUX18
Acru,Estuve Ahí,2020-08-07 03:40,213599,7FFDZHJdRQjgLb2UspiiWN
Acru,Contales Wha,2020-08-07 03:43,172586,4lAbkrXQE1UdVAFSJi8Iig
Acru,Who's Back,2020-08-07 03:46,185379,73sGmbSoM1QPZWum1xT8Nr
Acru,C.O.L.D,2020-08-07 03:49,175670,0sm4jYFgrh23yRBtq7mSrp
Acru,Energy,2020-08-07 03:51,113846,2rlU67jbnlojU557kOuABp
Acru,THROW UP SESSION #1,2020-08-07 03:53,151306,4AmkflbQtBjOjNwSt92P1u
WOS,MELÓN VINO,2020-08-07 03:56,176394,5uHAzGa4d9j35DEbhUwGhi
Duki,Hijo de la Noche,2020-08-07 04:25,11608,46xx1V1UK5085ekWgIntp8
Crow,Multiverso Vol.1: Black Moon,2020-08-07 04:47,619682,4psD0FiqmWBgCCaML0fJia
Joji,Daylight,2020-08-07 04:50,164932,6Ed1q0X8oSKSm4IIhiQbYg
Crow,Risen Vol.I: Eternal Sunshine,2020-08-07 04:54,204651,
Crow,Old School Project,2020-08-07 04:54,16323,6vnCDatJGFujQyAvG7rbkw
Lit Killah,Flexin',2020-08-07 04:57,179383,0hwEhPxCBLKiqeBMZavGAv
Aleman,Categoría 5 / Huracán,2020-08-07 05:00,165714,1WvJiky1CYAy6ZhhBVrckj
Oscu,No Dijeron Nada,2020-08-07 05:01,60305,66YgptYp9124vxw9yFsIGn
Acru,Agustin,2020-08-07 05:03,122733,2yKty1ScqlaIjqHWglCZNY
Acru,Sin Rencor,2020-08-07 05:06,209670,0Mq2okKWdCCTgc48Ovxr74
Acru,Hábil,2020-08-07 05:10,202106,1zTeTNQErjpQHlT3ugxUwf
Acru,Crow,2020-08-07 05:13,190440,6rIeUxU06LEYKfjyNxUX18
Acru,Estuve Ahí,2020-08-07 06:17,11889,7FFDZHJdRQjgLb2UspiiWN
Trueno,20.1.9,2020-08-07 06:19,99724,2FPE3JcSvRoCNSC96KAyvB
Trueno,Rain II,2020-08-07 06:22,198078,16tcwFXBCSmSxLj5vnlsU9
Trueno,Atrevido,2020-08-07 06:25,194747,6tMqYyCVU2aKgUahMvJz2S
Trueno,Cucumelo,2020-08-07 06:28,161472,5TomkIGGAC7JHVbqvPPUR5
Trueno,G.P.S. - con Aleman,2020-08-07 06:32,228097,03e3pnRddWmYOVQlzs3Qnb
Trueno,Azul y Oro (Freestyle),2020-08-07 06:32,0,66N8wrzpsNbOUQxHMzOUfv
Trueno,Sangría - con WOS,2020-08-07 06:40,154956,1fJjC8C0BdgUHlKIP2ODQf
Trueno,Ñeri,2020-08-07 06:43,194734,6Cgj3VVfcYJN9vZbMVcKRd
Trueno,Background,2020-08-07 06:46,173381,2Kv37yc67cNNAujkActU6t
Trueno,4AM,2020-08-07 06:50,12800,5tzaqhm8KzDV1agd1u62t8
Trueno,Mamichula - con Nicki Nicole,2020-08-07 06:50,219201,0TUW9faHNaBmi89wsYGp9y
Trueno,Mamichula - con Nicki Nicole,2020-08-07 06:50,2750,0TUW9faHNaBmi89wsYGp9y
Bizarrap,"Zaramay: Bzrp Music Sessions, Vol. 31",2020-08-07 06:54,219545,2PKb7tFxkwMoS7Y6muOTAR
C.R.O,Basura,2020-08-07 06:56,140130,0cYBYOIh4MBfqKTJLW7l7B
Homer El Mero Mero,SIG SAUER,2020-08-07 06:59,192473,1uCikoRAzrF116zNtxBBpO
Lit Killah,Flexin',2020-08-07 07:02,179383,0hwEhPxCBLKiqeBMZavGAv
Trueno,Sangría - con WOS,2020-08-07 07:05,154956,1fJjC8C0BdgUHlKIP2ODQf
Bizarrap,"DANI: Bzrp Music Sessions, Vol. 24",2020-08-07 07:08,173251,6TNuRFdNazLbbVQTRE8pZg
Homer El Mero Mero,Tardes Grises,2020-08-07 07:11,206934,4MYHoW2ZCmdzvpdmdx6oXy
Trueno,G.P.S. - con Aleman,2020-08-07 07:15,228097,03e3pnRddWmYOVQlzs3Qnb
Bardero$,A Fuego Lento,2020-08-07 07:18,163132,6Z0ZYNdCvhbmw6JZQ7zdVD
Bizarrap,"HOMER EL MERO MERO: Bzrp Music Sessions, Vol. 30",2020-08-07 07:21,181458,3VCo2tJEa1a8GDCvSIqwP0
Louly,A Veces,2020-08-07 07:23,128600,5Cn1NLa4WThiegxtoaaxFp
Acru,THROW UP SESSION #1,2020-08-07 07:30,151306,4AmkflbQtBjOjNwSt92P1u
Trueno,Atrevido,2020-08-07 07:31,28319,6tMqYyCVU2aKgUahMvJz2S
Lit Killah,Flexin',2020-08-07 21:18,179383,0hwEhPxCBLKiqeBMZavGAv
Trueno,Sangría - con WOS,2020-08-07 21:21,154956,1fJjC8C0BdgUHlKIP2ODQf
Trueno,Sangría - con WOS,2020-08-07 21:24,590,1fJjC8C0BdgUHlKIP2ODQf
Bizarrap,"DANI: Bzrp Music Sessions, Vol. 24",2020-08-07 21:24,170560,6TNuRFdNazLbbVQTRE8pZg
Bizarrap,"DANI: Bzrp Music Sessions, Vol. 24",2020-08-07 21:24,710,6TNuRFdNazLbbVQTRE8pZg
Lit Killah,Flexin',2020-08-07 21:24,620,0hwEhPxCBLKiqeBMZavGAv
Crow,Multiverso Vol.1: Black Moon,2020-08-07 22:34,363942,4psD0FiqmWBgCCaML0fJia
Crow,Risen Vol.I: Eternal Sunshine,2020-08-07 22:49,190391,
Crow,Multiverso Vol.1: Black Moon,2020-08-07 23:46,90550,4psD0FiqmWBgCCaML0fJia
Acru,THROW UP SESSION #1,2020-08-08 00:59,151306,4AmkflbQtBjOjNwSt92P1u
Trueno,G.P.S. - con Aleman,2020-08-08 01:03,228097,03e3pnRddWmYOVQlzs3Qnb
Bizarrap,"Zaramay: Bzrp Music Sessions, Vol. 31",2020-08-08 01:07,219545,2PKb7tFxkwMoS7Y6muOTAR
Tego Calderon,Abayarde,2020-08-08 01:10,202760,4AUMwz00G4hFZxY26MyoWV
Ocean Wisdom,Ting Dun,2020-08-08 01:23,96669,7h4xKwEnqt9TRAAS3Mjnj2
Trueno,Mamichula - con Nicki Nicole,2020-08-08 01:56,219201,0TUW9faHNaBmi89wsYGp9y
Bizarrap,"HOMER EL MERO MERO: Bzrp Music Sessions, Vol. 30",2020-08-08 02:00,181458,3VCo2tJEa1a8GDCvSIqwP0
Acru,Delirio,2020-08-08 02:03,204464,6DlyZxhPa617E2yAnC2rC6
Crow,Multiverso Vol.1: Black Moon,2020-08-08 02:14,429012,4psD0FiqmWBgCCaML0fJia
Crow,Risen Vol.I: Eternal Sunshine,2020-08-08 02:47,262791,
Crow,Old School Project,2020-08-08 03:20,64688,6vnCDatJGFujQyAvG7rbkw
Trueno,Ñeri,2020-08-08 03:26,194734,6Cgj3VVfcYJN9vZbMVcKRd
Trueno,Background,2020-08-08 03:29,173381,2Kv37yc67cNNAujkActU6t
Trueno,Mamichula - con Nicki Nicole,2020-08-08 07:06,192273,0TUW9faHNaBmi89wsYGp9y
Crow,Multiverso Vol.1: Black Moon,2020-08-08 07:36,351020,4psD0FiqmWBgCCaML0fJia
Crow,Multiverso Vol.1: Black Moon,2020-08-08 16:58,359760,4psD0FiqmWBgCCaML0fJia
Bizarrap,"Cazzu: Bzrp Music Sessions, Vol. 32",2020-08-08 17:02,146106,1MZqHpFyB4j5tFCFNvURou
Trueno,G.P.S. - con Aleman,2020-08-08 17:06,228097,03e3pnRddWmYOVQlzs3Qnb
Trueno,Ñeri,2020-08-08 17:09,194734,6Cgj3VVfcYJN9vZbMVcKRd
Lit Killah,Flexin',2020-08-08 17:12,179383,0hwEhPxCBLKiqeBMZavGAv
Trueno,Background,2020-08-08 17:15,173381,2Kv37yc67cNNAujkActU6t
Bizarrap,"Cazzu: Bzrp Music Sessions, Vol. 32",2020-08-08 22:04,146106,1MZqHpFyB4j5tFCFNvURou
Millonario,Tío Rico (feat. Aleman),2020-08-08 22:17,19860,
Bizarrap,"Cazzu: Bzrp Music Sessions, Vol. 32",2020-08-08 22:19,146106,1MZqHpFyB4j5tFCFNvURou
Bizarrap,"Cazzu: Bzrp Music Sessions, Vol. 32",2020-08-09 02:09,93093,1MZqHpFyB4j5tFCFNvURou
Trueno,G.P.S. - con Aleman,2020-08-09 02:27,228097,03e3pnRddWmYOVQlzs3Qnb
Lit Killah,Flexin',2020-08-09 02:30,179383,0hwEhPxCBLKiqeBMZavGAv
Bizarrap,"Zaramay: Bzrp Music Sessions, Vol. 31",2020-08-09 02:34,219545,2PKb7tFxkwMoS7Y6muOTAR
Tego Calderon,Abayarde,2020-08-09 02:37,202760,4AUMwz00G4hFZxY26MyoWV
Bizarrap,"HOMER EL MERO MERO: Bzrp Music Sessions, Vol. 30",2020-08-09 02:40,887,3VCo2tJEa1a8GDCvSIqwP0
Trueno,Mamichula - con Nicki Nicole,2020-08-09 02:40,165870,0TUW9faHNaBmi89wsYGp9y
Trueno,Mamichula - con Nicki Nicole,2020-08-09 02:40,0,0TUW9faHNaBmi89wsYGp9y
Bizarrap,"HOMER EL MERO MERO: Bzrp Music Sessions, Vol. 30",2020-08-09 02:45,181458,3VCo2tJEa1a8GDCvSIqwP0
Acru,Delirio,2020-08-09 03:05,55201,6DlyZxhPa617E2yAnC2rC6
Duki,H.I.E.L.O.,2020-08-09 07:03,30830,6itjKRbqPMmx9fo4PDlLhm
Bizarrap,"Cazzu: Bzrp Music Sessions, Vol. 32",2020-08-09 17:46,146106,1MZqHpFyB4j5tFCFNvURou
Trueno,Ñeri,2020-08-09 18:01,194734,6Cgj3VVfcYJN9vZbMVcKRd
Lit Killah,Flexin',2020-08-09 18:04,179383,0hwEhPxCBLKiqeBMZavGAv
Acru,C.O.L.D,2020-08-09 18:07,175670,0sm4jYFgrh23yRBtq7mSrp
Trueno,Background,2020-08-09 18:10,173381,2Kv37yc67cNNAujkActU6t
Acru,Estuve Ahí,2020-08-09 18:14,213599,7FFDZHJdRQjgLb2UspiiWN
WOS,ALMA DINAMITA,2020-08-09 18:17,173913,2ONADYjJvqYVwjWavuY0H1
Trueno,Sangría - con WOS,2020-08-09 18:19,154956,1fJjC8C0BdgUHlKIP2ODQf
Bad Bunny,Si Veo a Tu Mamá,2020-08-09 18:48,114420,41wtwzCZkXwpnakmwJ239F
Jazz Connections for Reading,Good Ambiance for Reading Amazing and Sad Books,2020-08-09 21:03,190105,629g2qWqXWaPYjPiI7RdKd
Jazz Collections for Reading,Smooth Jazz for Reflective Reading at Night,2020-08-09 21:07,233846,4DDGz2HwgbdzbsLjBDlmV1
Jazz Classics for Reading,Frisky Ambiance for Reading Breathtaking Books,2020-08-09 21:11,240005,5YkNXxW6V9h9D189IRdrmL
Jazz Experience for Reading,Accepting Music for Reading Astonishing Novels,2020-08-09 21:15,225184,62b8LvVpmkkmy2ix7jVBgb
Jazz Experience for Reading,Swaggering Instrumental Music for Reading Thrilling Novels,2020-08-09 21:19,246485,0kWlZXUVKu4mIhaTe3BGFs
Jazz Instrumentals for Reading,Afternoon Moods for Reading Novels at Night,2020-08-09 21:22,198260,1EXJ50p90aybNREbXWZJ09
Jazz Chillout for Reading,Soaring Background Music for Quiet Reading,2020-08-09 21:25,173718,2IiRpa9X9fNzMJlrZQh3kk
Jazz Experience for Reading,Spectacular Atmosphere for Reading Great Novels,2020-08-09 21:28,172079,2SeDgCY55vzGmpbkGWbIrk
Jazz Classics for Reading,Moving Bgm for Reading Exiting Books,2020-08-09 21:31,217148,2M2uTE4lZLBHNpU5goDgCm
Jazz Experience for Reading,Phenomenal Mood for Reading Breathtaking Novels,2020-08-09 21:35,186121,280G3NjY35HbkzVbz2UrSV
Jazz Collections for Reading,Clever Instrumental Music for Reflective Reading in the Evening,2020-08-09 21:39,268235,4UDWbVRN0T7Z9ghdfpPzhP
Jazz Collections for Reading,Comforting BGM Chillout for Reading Late at Night,2020-08-09 21:44,294193,0Nv9eunQeEYH2nF1cVASEU
Jazz Classics for Reading,Festive Vibe for Reading Wonderful Books,2020-08-09 21:48,240005,2v3o4UqXyahWdEpoL25q4I
Jazz Classics for Reading,Exquisite Soundscape for Reading Amazing Books,2020-08-09 21:52,237638,5MRl8qQ8ZHGrst2O1ji7GN
Jazz Chillout for Reading,Sensual Music for High Class Jazz Chillout for Reading in the Morning,2020-08-09 21:55,167343,1X7cFfWeYnPQApUoJFF9II
Jazz Collections for Reading,Astonishing Instrumental Music for Reflective Reading in the Evening,2020-08-09 21:59,240000,59MssrIuHpexFwKSwUPkjr
Jazz Connections for Reading,Intense Atmosphere for Reading Wonderful and Enlightning Books,2020-08-09 22:02,180598,7fdR1McFbyxvsQPj4f7UKY
Lit Killah,Flexin',2020-08-09 22:38,179383,0hwEhPxCBLKiqeBMZavGAv
Acru,C.O.L.D,2020-08-09 22:39,92225,0sm4jYFgrh23yRBtq7mSrp
Trueno,Mamichula - con Nicki Nicole,2020-08-10 00:27,219201,0TUW9faHNaBmi89wsYGp9y
Bizarrap,"Zaramay: Bzrp Music Sessions, Vol. 31",2020-08-10 00:30,219545,2PKb7tFxkwMoS7Y6muOTAR
Lit Killah,Flexin',2020-08-10 00:33,179383,0hwEhPxCBLKiqeBMZavGAv
Trueno,Sangría - con WOS,2020-08-10 00:36,154956,1fJjC8C0BdgUHlKIP2ODQf
Bizarrap,"DANI: Bzrp Music Sessions, Vol. 24",2020-08-10 00:39,173251,6TNuRFdNazLbbVQTRE8pZg
Bardero$,A Fuego Lento,2020-08-10 00:43,7889,6Z0ZYNdCvhbmw6JZQ7zdVD
Trueno,G.P.S. - con Aleman,2020-08-10 00:43,228097,03e3pnRddWmYOVQlzs3Qnb
Bizarrap,"HOMER EL MERO MERO: Bzrp Music Sessions, Vol. 30",2020-08-10 00:57,107480,3VCo2tJEa1a8GDCvSIqwP0
Crow,Multiverso Vol.1: Black Moon,2020-08-10 01:52,39460,4psD0FiqmWBgCCaML0fJia
Jazz Collections for Reading,Inspiring Music for Astonishing and Reflective Reading of Exiting Books,2020-08-10 02:40,85288,48McnMepRLWGcasAywTkMK
Background Instrumental Jazz,Jazz Music,2020-08-10 02:40,880,0iUJX3vUjom4DRuiWBFOLN
Jazz Connections for Reading,Good Ambiance for Reading Amazing and Sad Books,2020-08-10 02:43,190105,629g2qWqXWaPYjPiI7RdKd
Jazz Collections for Reading,Smooth Jazz for Reflective Reading at Night,2020-08-10 02:47,233846,4DDGz2HwgbdzbsLjBDlmV1
Jazz Classics for Reading,Frisky Ambiance for Reading Breathtaking Books,2020-08-10 02:51,240005,5YkNXxW6V9h9D189IRdrmL
Jazz Experience for Reading,Accepting Music for Reading Astonishing Novels,2020-08-10 02:58,85062,62b8LvVpmkkmy2ix7jVBgb
Trueno,Cucumelo,2020-08-10 03:00,161472,5TomkIGGAC7JHVbqvPPUR5
Trueno,G.P.S. - con Aleman,2020-08-10 03:04,228097,03e3pnRddWmYOVQlzs3Qnb
Trueno,Azul y Oro (Freestyle),2020-08-10 03:07,194705,66N8wrzpsNbOUQxHMzOUfv
Jazz Instrumentals for Reading,Afternoon Moods for Reading Novels at Night,2020-08-10 03:13,198260,1EXJ50p90aybNREbXWZJ09
Jazz Chillout for Reading,Soaring Background Music for Quiet Reading,2020-08-10 03:16,173718,2IiRpa9X9fNzMJlrZQh3kk
Jazz Experience for Reading,Spectacular Atmosphere for Reading Great Novels,2020-08-10 03:19,172079,2SeDgCY55vzGmpbkGWbIrk
Trueno,Sangría - con WOS,2020-08-10 03:21,130303,1fJjC8C0BdgUHlKIP2ODQf
Jazz Classics for Reading,Moving Bgm for Reading Exiting Books,2020-08-10 03:23,217148,2M2uTE4lZLBHNpU5goDgCm
Jazz Experience for Reading,Phenomenal Mood for Reading Breathtaking Novels,2020-08-10 03:26,186121,280G3NjY35HbkzVbz2UrSV
Jazz Collections for Reading,Clever Instrumental Music for Reflective Reading in the Evening,2020-08-10 03:30,268235,4UDWbVRN0T7Z9ghdfpPzhP
Jazz Collections for Reading,Comforting BGM Chillout for Reading Late at Night,2020-08-10 03:35,294193,0Nv9eunQeEYH2nF1cVASEU
Jazz Classics for Reading,Festive Vibe for Reading Wonderful Books,2020-08-10 03:39,240005,2v3o4UqXyahWdEpoL25q4I
Jazz Classics for Reading,Exquisite Soundscape for Reading Amazing Books,2020-08-10 03:43,237638,5MRl8qQ8ZHGrst2O1ji7GN
Jazz Chillout for Reading,Sensual Music for High Class Jazz Chillout for Reading in the Morning,2020-08-10 03:46,167343,1X7cFfWeYnPQApUoJFF9II
Jazz Collections for Reading,Astonishing Instrumental Music for Reflective Reading in the Evening,2020-08-10 03:50,240000,59MssrIuHpexFwKSwUPkjr
Jazz Connections for Reading,Intense Atmosphere for Reading Wonderful and Enlightning Books,2020-08-10 03:53,180598,7fdR1McFbyxvsQPj4f7UKY
Jazz Collections for Reading,Inspiring Music for Astonishing and Reflective Reading of Exiting Books,2020-08-10 03:58,280615,48McnMepRLWGcasAywTkMK
Jazz Chillout for Reading,Striking Moments for Quiet Reading,2020-08-10 04:01,188040,4N134MMMKfKefQ0jFsAaQD
Jazz Connections for Reading,Refined Bgm for Reading Amazing and Sad Books,2020-08-10 04:04,196128,38rJb9vtvXOTSacuI6xfuP
Jazz Classics for Reading,Distinguished Instrumental for Reading Exiting Books,2020-08-10 04:08,217148,0grZ48V5uGkm3xApFKx8lI
Jazz Instrumentals for Reading,Swirling Sounds for Reading Novels in the Morning,2020-08-10 04:11,200439,3dkvClbUVKIBFC2lKMMpg4
Jazz Classics for Reading,Emotional Moment for Reading Exiting Books,2020-08-10 04:12,61533,5WEVyfrz794HnbvYdGVglr
Frank Sinatra,That's Life,2020-08-10 16:11,187040,4FmCUATNIarCQh72JYdvnm
Lil Supa,Fe de Errata,2020-08-10 16:14,169384,7lj2BqZyPehFyu3y6N1qqw
Red Bull Batalla de los Gallos,Trueno Vs Wolf - Final (Live),2020-08-10 16:53,133324,52nqPEIImNy1drb58OluBE
Bizarrap,"Cazzu: Bzrp Music Sessions, Vol. 32",2020-08-10 19:49,146106,1MZqHpFyB4j5tFCFNvURou
Duki,Rockstar,2020-08-10 19:51,112273,3E4ZzO4ySupnYypDPXcc3D
Trueno,Cucumelo,2020-08-10 19:53,161472,5TomkIGGAC7JHVbqvPPUR5
Trueno,G.P.S. - con Aleman,2020-08-10 19:57,228097,03e3pnRddWmYOVQlzs3Qnb
Trueno,Ñeri,2020-08-10 20:00,194734,6Cgj3VVfcYJN9vZbMVcKRd
Lit Killah,Flexin',2020-08-10 20:03,179383,0hwEhPxCBLKiqeBMZavGAv
Bizarrap,"DANI: Bzrp Music Sessions, Vol. 24",2020-08-10 20:06,173251,6TNuRFdNazLbbVQTRE8pZg
El Triangulo Estudio,Trueno 24/Siempre,2020-08-10 20:09,142106,0Y3bl8IzUsGvccFu74OLPB
El Triangulo Estudio,Trueno 24/Siempre,2020-08-10 20:12,142106,0Y3bl8IzUsGvccFu74OLPB
Crow,Multiverso Vol.1: Black Moon,2020-08-11 01:23,363942,4psD0FiqmWBgCCaML0fJia
Crow,Risen Vol.I: Eternal Sunshine,2020-08-11 01:35,109320,
Crow,Risen Vol.I: Eternal Sunshine,2020-08-11 01:39,204651,
Crow,Old School Project,2020-08-11 01:51,64481,6vnCDatJGFujQyAvG7rbkw
Briston Maroney,Freakin' Out On the Interstate,2020-08-11 02:06,251906,0awZwmlC6pxH65KTZpadmX
Trueno,20.1.9,2020-08-11 02:10,99724,2FPE3JcSvRoCNSC96KAyvB
Trueno,Rain II,2020-08-11 02:14,198078,16tcwFXBCSmSxLj5vnlsU9
Trueno,Atrevido,2020-08-11 02:17,194747,6tMqYyCVU2aKgUahMvJz2S
Trueno,Cucumelo,2020-08-11 02:19,161472,5TomkIGGAC7JHVbqvPPUR5
Trueno,G.P.S. - con Aleman,2020-08-11 02:23,228097,03e3pnRddWmYOVQlzs3Qnb
Trueno,Azul y Oro (Freestyle),2020-08-11 02:34,118025,66N8wrzpsNbOUQxHMzOUfv
Crow,Risen Vol.I: Eternal Sunshine,2020-08-11 02:37,204651,
Crow,Old School Project,2020-08-11 02:39,30592,6vnCDatJGFujQyAvG7rbkw
Crow,Old School Project,2020-08-11 02:40,32117,6vnCDatJGFujQyAvG7rbkw
El Triangulo Estudio,Trueno 24/Siempre,2020-08-11 02:42,142106,0Y3bl8IzUsGvccFu74OLPB
Frank Sinatra,That's Life,2020-08-11 02:46,187040,4FmCUATNIarCQh72JYdvnm
Frank Sinatra,That's Life,2020-08-11 05:03,187040,4FmCUATNIarCQh72JYdvnm
Briston Maroney,Freakin' Out On the Interstate,2020-08-11 05:37,148432,0awZwmlC6pxH65KTZpadmX
El Triangulo Estudio,Trueno 24/Siempre,2020-08-11 15:56,142106,0Y3bl8IzUsGvccFu74OLPB
Red Bull Batalla de los Gallos,Trueno Vs Wolf - Final (Live),2020-08-11 16:10,342162,52nqPEIImNy1drb58OluBE
Calle 13,Cumbia de los Aburridos,2020-08-11 16:15,246600,1ZeDhph4eTRaC8VICOBIpa
Tego Calderon,Abayarde,2020-08-11 16:18,202760,4AUMwz00G4hFZxY26MyoWV
Calle 13,Atrévete-Te-Te,2020-08-11 16:22,239600,1q8NdCAQ9QUjpYiqzdd3mv
Daddy Yankee,Con Calma,2020-08-11 16:25,193226,5w9c2J52mkdntKOmRLeM2m
Maluma,HP,2020-08-11 16:28,184435,1LIqNVhaIgxXUt2eVoIQJ3
Nio Garcia,Te Boté - Remix,2020-08-11 16:29,5944,3V8UKqhEK5zBkBb6d6ub8i
J Balvin,Safari,2020-08-11 16:32,205600,456xBIOmLRoLzCvCzZrWge
Bad Bunny,Si Veo a Tu Mamá,2020-08-11 16:49,37940,41wtwzCZkXwpnakmwJ239F
Crow,Multiverso Vol.1: Black Moon,2020-08-11 19:47,363942,4psD0FiqmWBgCCaML0fJia
Crow,Risen Vol.I: Eternal Sunshine,2020-08-11 19:50,204651,
Crow,Risen Vol.I: Eternal Sunshine,2020-08-11 19:53,7055,
Crow,Old School Project,2020-08-11 19:53,156591,6vnCDatJGFujQyAvG7rbkw
Trueno,20.1.9,2020-08-11 19:55,99724,2FPE3JcSvRoCNSC96KAyvB
Trueno,Rain II,2020-08-11 19:58,198078,16tcwFXBCSmSxLj5vnlsU9
Trueno,Atrevido,2020-08-11 20:49,98326,6tMqYyCVU2aKgUahMvJz2S
Trueno,G.P.S. - con Aleman,2020-08-11 21:02,111260,03e3pnRddWmYOVQlzs3Qnb
Trueno,G.P.S. - con Aleman,2020-08-11 21:14,117040,03e3pnRddWmYOVQlzs3Qnb
Acru,THROW UP SESSION #1,2020-08-11 21:16,139669,4AmkflbQtBjOjNwSt92P1u
Acru,THROW UP SESSION #1,2020-08-11 23:22,755,4AmkflbQtBjOjNwSt92P1u
Trueno,G.P.S. - con Aleman,2020-08-11 23:22,2627,03e3pnRddWmYOVQlzs3Qnb
Trueno,G.P.S. - con Aleman,2020-08-11 23:58,207860,03e3pnRddWmYOVQlzs3Qnb
Trueno,G.P.S. - con Aleman,2020-08-12 00:56,228097,03e3pnRddWmYOVQlzs3Qnb
Acru,THROW UP SESSION #1,2020-08-12 00:59,151306,4AmkflbQtBjOjNwSt92P1u
Bizarrap,"Zaramay: Bzrp Music Sessions, Vol. 31",2020-08-12 01:02,219545,2PKb7tFxkwMoS7Y6muOTAR
Lit Killah,Flexin',2020-08-12 01:05,179383,0hwEhPxCBLKiqeBMZavGAv
Trueno,Mamichula - con Nicki Nicole,2020-08-12 01:18,129306,0TUW9faHNaBmi89wsYGp9y
Crow,Multiverso Vol.1: Black Moon,2020-08-12 04:50,427230,4psD0FiqmWBgCCaML0fJia
Briston Maroney,Freakin' Out On the Interstate,2020-08-12 06:58,251906,0awZwmlC6pxH65KTZpadmX
Lil Supa,'99,2020-08-12 14:42,1096,709mETGcDrctQgqJKLwCWm
Briston Maroney,Freakin' Out On the Interstate,2020-08-12 14:42,1747,0awZwmlC6pxH65KTZpadmX
Red Bull Batalla de los Gallos,Trueno Vs Wolf - Final (Live),2020-08-12 14:49,404273,52nqPEIImNy1drb58OluBE
El Triangulo Estudio,Trueno 24/Siempre,2020-08-12 14:52,142106,0Y3bl8IzUsGvccFu74OLPB
Briston Maroney,Freakin' Out On the Interstate,2020-08-12 15:28,251906,0awZwmlC6pxH65KTZpadmX
Calle 13,Suave,2020-08-12 15:32,214560,2I8R6q0jiDVPslenoohZL2
Tego Calderon,Al Natural,2020-08-12 15:36,213653,49vwUeeauJgEQxDViXA01C
Bad Bunny,Hablamos Mañana,2020-08-12 15:40,8266,1V8XneTrX6kKeoxYbk4x6h
Trueno,G.P.S. - con Aleman,2020-08-12 15:44,228097,03e3pnRddWmYOVQlzs3Qnb
Acru,THROW UP SESSION #1,2020-08-12 15:46,151306,4AmkflbQtBjOjNwSt92P1u
Bizarrap,"Zaramay: Bzrp Music Sessions, Vol. 31",2020-08-12 15:50,219545,2PKb7tFxkwMoS7Y6muOTAR
Lit Killah,Flexin',2020-08-12 15:59,179383,0hwEhPxCBLKiqeBMZavGAv
Trueno,Mamichula - con Nicki Nicole,2020-08-12 15:59,6880,0TUW9faHNaBmi89wsYGp9y
Trueno,Mamichula - con Nicki Nicole,2020-08-12 21:44,219601,0TUW9faHNaBmi89wsYGp9y
Acru,Delirio,2020-08-12 22:08,189451,6DlyZxhPa617E2yAnC2rC6
Coolio,Geto Highlites,2020-08-12 23:41,2410,6YkPbUFqAtGs0Mu7PKVGhU
Coolio,Gangsta's Paradise,2020-08-12 23:46,194200,7lQWRAjyhTpCWFC0jmclT4
Bizarrap,"HOMER EL MERO MERO: Bzrp Music Sessions, Vol. 30",2020-08-13 00:33,1040,3VCo2tJEa1a8GDCvSIqwP0
Red Bull Batalla de los Gallos,Valles T Vs Chang - Octavos de Final (Live),2020-08-13 00:40,336740,5NojZ3FN9I2rU0zTNJ2VBt
Red Bull Batalla de los Gallos,Valles T Vs Aczino - Semifinal (Live),2020-08-13 00:52,754404,37h0sxGYkmRhTRFbOssV6I
Red Bull Batalla de los Gallos,Valles T Vs Jokker Liricis - Cuartos de Final (Live),2020-08-13 00:55,174151,7rpC4Lv5jYGnATpt8Cq1JK
Red Bull Batalla de los Gallos,Carpediem Vs Bnet - Octavos de Final (Live),2020-08-13 01:16,101760,3yMMH6N6J9ZnEFA6YiCK6i
El Triangulo Estudio,Trueno 24/Siempre,2020-08-13 01:25,142106,0Y3bl8IzUsGvccFu74OLPB
El Triangulo Estudio,Trueno 24/Siempre,2020-08-13 01:38,129219,0Y3bl8IzUsGvccFu74OLPB
Trueno,G.P.S. - con Aleman,2020-08-13 02:07,228097,03e3pnRddWmYOVQlzs3Qnb
Acru,THROW UP SESSION #1,2020-08-13 02:09,151306,4AmkflbQtBjOjNwSt92P1u
Bizarrap,"Zaramay: Bzrp Music Sessions, Vol. 31",2020-08-13 02:13,219545,2PKb7tFxkwMoS7Y6muOTAR
