artist_name,track_name,end_time,ms_played,track_id,song_id,energy,liveness,tempo,speechiness,acousticness,instrumentalness,danceability,duration_ms,loudness,valence,mode,key,loudness_adj,date,mins_played,liked
Acru,ANIMAL,2020-02-24 03:32,170981,06b0Au6pvZiO03eKTCvgWh,06b0Au6pvZiO03eKTCvgWh,0.876,0.111,135.047,0.304,0.16,3.3e-06,0.617,170982,-4.86,0.542,1,9,0.8702603282399547,2020-02-24,2.85,True
Tyga,Faded,2020-02-24 03:36,206666,1OV0NdKXoWzwRtz8HNJOBb,1OV0NdKXoWzwRtz8HNJOBb,0.667,0.35,95.073,0.188,0.0103,0.0,0.831,206667,-8.438,0.339,1,1,0.7858894548198452,2020-02-24,3.44,True
Bad Bunny,Estamos Bien,2020-02-24 03:39,208079,2OWVCFTolecLiGZPquvWvT,2OWVCFTolecLiGZPquvWvT,0.536,0.107,119.883,0.173,0.821,4.57e-06,0.759,208080,-6.663,0.439,0,9,0.8277447651386529,2020-02-24,3.47,True
WOS,FRESCO,2020-02-24 03:42,170302,0blWPYAfbvpRLVHUcmqmmj,0blWPYAfbvpRLVHUcmqmmj,0.807,0.1,108.056,0.162,0.441,1.34e-06,0.782,170302,-4.689,0.806,0,0,0.8742925863044708,2020-02-24,2.84,True
Post Malone,Same Bitches (feat. G-Eazy & YG),2020-02-24 03:46,212466,688QpQAwqsLdBR6lr13wK1,688QpQAwqsLdBR6lr13wK1,0.774,0.114,100.005,0.0555,0.434,3.34e-06,0.731,212467,-5.273,0.219,0,10,0.86052159969817,2020-02-24,3.54,True
Makaveli,Hail Mary,2020-02-24 04:09,7766,5wSmOzNF4IKTiNei97c4xO,5wSmOzNF4IKTiNei97c4xO,0.637,0.338,81.947,0.293,0.158,1.28e-05,0.654,309800,-6.915,0.364,0,10,0.8218024900962082,2020-02-24,0.13,False
Three Days Grace,Pain,2020-02-24 14:29,202973,6OMO6WdRhSfjMPAiPT94wH,6OMO6WdRhSfjMPAiPT94wH,0.95,0.0377,178.018,0.0641,0.00021,0.0,0.376,179160,-4.067,0.438,1,9,0.8889596302584417,2020-02-24,3.38,True
Three Days Grace,Pain,2020-02-24 15:03,202973,6OMO6WdRhSfjMPAiPT94wH,6OMO6WdRhSfjMPAiPT94wH,0.95,0.0377,178.018,0.0641,0.00021,0.0,0.376,179160,-4.067,0.438,1,9,0.8889596302584417,2020-02-24,3.38,True
Three Days Grace,Pain,2020-02-24 15:13,197176,6OMO6WdRhSfjMPAiPT94wH,6OMO6WdRhSfjMPAiPT94wH,0.95,0.0377,178.018,0.0641,0.00021,0.0,0.376,179160,-4.067,0.438,1,9,0.8889596302584417,2020-02-24,3.29,True
Joji,Run,2020-02-24 15:17,195000,3AkdSFo7quCZ781KCqNK0T,3AkdSFo7quCZ781KCqNK0T,0.72,0.614,157.919,0.0332,0.0427,0.000292,0.448,195000,-3.954,0.361,1,7,0.8916242218449348,2020-02-24,3.25,True
Canserbero,Llovía,2020-02-24 15:25,292075,0V5aSGaNYMwnpv4CZO7JkD,0V5aSGaNYMwnpv4CZO7JkD,0.674,0.0696,84.006,0.122,0.524,0.693,0.494,292075,-4.392,0.566,0,4,0.8812959818902093,2020-02-24,4.87,True
Three Days Grace,Animal I Have Become,2020-02-24 15:30,231400,56sk7jBpZV0CD31G9hEU3b,56sk7jBpZV0CD31G9hEU3b,0.853,0.126,122.023,0.0339,0.000684,0.0,0.553,231400,-3.668,0.506,1,8,0.8983682324089793,2020-02-24,3.86,True
Three Days Grace,Never Too Late,2020-02-24 15:33,209333,3HE50TVRquwXe9yv2HFoNL,3HE50TVRquwXe9yv2HFoNL,0.778,0.163,149.864,0.0371,0.00838,0.0,0.433,209333,-4.68,0.217,0,2,0.8745048104131296,2020-02-24,3.49,True
Three Days Grace,On My Own,2020-02-24 15:36,185760,4FGQwSKgEykxtBwb2px8ug,4FGQwSKgEykxtBwb2px8ug,0.848,0.216,117.02,0.0376,0.0201,0.0,0.566,185760,-4.103,0.268,1,7,0.8881107338238067,2020-02-24,3.1,True
Three Days Grace,Riot,2020-02-24 15:40,207586,1Q2fYlSdwuutWj3QplhY9q,1Q2fYlSdwuutWj3QplhY9q,0.948,0.105,196.578,0.147,0.0104,0.0,0.185,207587,-3.892,0.316,1,8,0.8930862101490283,2020-02-24,3.46,True
Three Days Grace,Get Out Alive,2020-02-24 16:13,212480,6hHpXo2XMMKR5lIfa19aLM,6hHpXo2XMMKR5lIfa19aLM,0.896,0.0869,117.964,0.0365,0.000319,0.0,0.493,262493,-4.569,0.0791,0,7,0.8771222410865873,2020-02-24,3.54,True
Red Bull Batalla de los Gallos,Trueno Vs Wolf - Final (Live),2020-02-24 18:05,3466,52nqPEIImNy1drb58OluBE,52nqPEIImNy1drb58OluBE,0.766,0.634,88.857,0.69,0.205,0.0,0.466,710867,-11.276,0.342,1,1,0.7189681192227881,2020-02-24,0.06,False
Red Bull Batalla de los Gallos,Aczino VS. Wos - Final (Live),2020-02-24 18:05,1192,2ocqP2UVdTXj4pwllbROGo,2ocqP2UVdTXj4pwllbROGo,0.865,0.956,92.367,0.472,0.0347,0.0,0.392,734731,-9.027,0.258,0,11,0.7720005659309563,2020-02-24,0.02,False
Red Bull Batalla de los Gallos,Trueno Vs Wolf - Final (Live),2020-02-24 18:20,134374,52nqPEIImNy1drb58OluBE,52nqPEIImNy1drb58OluBE,0.766,0.634,88.857,0.69,0.205,0.0,0.466,710867,-11.276,0.342,1,1,0.7189681192227881,2020-02-24,2.24,False
Al Foster,Our Son,2020-02-24 22:52,162280,1dsVIoiV96Goqv1jGbJySI,1dsVIoiV96Goqv1jGbJySI,0.101,0.125,105.719,0.0333,0.965,0.00335,0.482,162280,-18.914,0.189,0,8,0.5388605923410676,2020-02-24,2.7,True
Matthew Halsall,Together,2020-02-24 23:03,672520,2wOlZrHUpRP9hQbqbV9Ae5,2wOlZrHUpRP9hQbqbV9Ae5,0.0236,0.102,110.519,0.035,0.978,0.579,0.401,672520,-18.749,0.163,0,6,0.542751367666478,2020-02-24,11.21,True
Joey Alexander,Tis Our Prayer,2020-02-24 23:08,248666,1A6rWsVB4JNfsvVcAN2FdY,1A6rWsVB4JNfsvVcAN2FdY,0.215,0.126,99.903,0.0374,0.933,0.911,0.35,248667,-14.659,0.135,1,8,0.6391954348236182,2020-02-24,4.14,True
Gabriel Latchin Trio,Polka Dots and Moonbeams,2020-02-24 23:13,329680,283h1iiG7BVoKvTVAr5bSc,283h1iiG7BVoKvTVAr5bSc,0.132,0.122,63.078,0.0399,0.97,0.898,0.576,329680,-19.928,0.122,0,2,0.5149500094321825,2020-02-24,5.49,True
Jeff Rupert,Detour Ahead,2020-02-24 23:18,326413,63veqr50DnmHuo7M34fmqL,63veqr50DnmHuo7M34fmqL,0.228,0.133,132.456,0.0358,0.851,0.738,0.461,326413,-12.875,0.238,1,8,0.6812629692510846,2020-02-24,5.44,True
Jeremy Pelt,Little Girl Blue,2020-02-24 23:26,437720,7e4cQ65cw0hbgQfbZr9IUD,7e4cQ65cw0hbgQfbZr9IUD,0.0805,0.0898,80.346,0.0355,0.963,0.947,0.297,437720,-18.726,0.158,1,5,0.5432937181663836,2020-02-24,7.3,True
Scott Hamilton,Forelsket i København,2020-02-24 23:31,327306,211rvuRnkIpzd5lJNi0LBK,211rvuRnkIpzd5lJNi0LBK,0.1,0.11,54.041,0.043,0.96,0.198,0.385,327307,-13.827,0.199,1,2,0.6588143746462931,2020-02-24,5.46,True
Enrico Pieranunzi,Silk Threads,2020-02-24 23:36,274673,06saP1KfOa0j93jO8XnCUT,06saP1KfOa0j93jO8XnCUT,0.115,0.0996,84.417,0.0535,0.967,0.891,0.462,274673,-20.827,0.055,1,9,0.4937511790228258,2020-02-24,4.58,True
Ben Flocks,Ebb Tide,2020-02-24 23:39,186080,30WYlOTUkGayw4Qo4Y9sYX,30WYlOTUkGayw4Qo4Y9sYX,0.211,0.431,174.248,0.0326,0.896,0.76,0.179,186080,-11.936,0.231,1,5,0.7034050179211468,2020-02-24,3.1,True
Eric Reed,Up Jumped Spring,2020-02-24 23:50,528946,4NAhOoe6Tp5SU4z0r7Nygx,4NAhOoe6Tp5SU4z0r7Nygx,0.169,0.114,77.79,0.0453,0.913,0.0781,0.389,528947,-14.333,0.186,1,10,0.6468826636483682,2020-02-24,8.82,True
Mark Sherman,Ev'rytime We Say Goodbye,2020-02-24 23:58,427431,72KHUsa4UyTXpSf7jRb1ih,72KHUsa4UyTXpSf7jRb1ih,0.275,0.141,119.37,0.0348,0.765,0.872,0.448,427432,-17.203,0.119,1,8,0.5792067534427466,2020-02-24,7.12,True
Eric Reed,New Morning,2020-02-25 00:07,570786,4aUrYkpfMzm2DVfG1Pplzk,4aUrYkpfMzm2DVfG1Pplzk,0.118,0.083,145.312,0.0365,0.97,0.829,0.374,570787,-16.48,0.0954,1,2,0.5962554235049989,2020-02-25,9.51,True
Joshua Redman Quartet,Come What May,2020-02-25 00:14,406920,4CY09ZCdgvjtCaw0fGITbN,4CY09ZCdgvjtCaw0fGITbN,0.225,0.284,135.262,0.0414,0.941,0.691,0.53,406920,-13.663,0.195,0,10,0.6626815695151858,2020-02-25,6.78,True
Yoko Miwa Trio,Sunshine Follows the Rain,2020-02-25 00:17,204184,3bv4j1lmo6yVChahz9crt3,3bv4j1lmo6yVChahz9crt3,0.25,0.127,115.451,0.0327,0.845,0.93,0.394,608187,-16.804,0.0903,0,0,0.5886153555932843,2020-02-25,3.4,True
Red Bull Batalla de los Gallos,Trueno Vs Wolf - Final (Live),2020-02-25 01:19,165841,52nqPEIImNy1drb58OluBE,52nqPEIImNy1drb58OluBE,0.766,0.634,88.857,0.69,0.205,0.0,0.466,710867,-11.276,0.342,1,1,0.7189681192227881,2020-02-25,2.76,True
Calle 13,Calma Pueblo (feat. Omar Rodríguez),2020-02-25 14:56,225300,4eES4FfNECMQCcb4Ao9yhj,4eES4FfNECMQCcb4Ao9yhj,0.916,0.16,90.024,0.0977,0.0505,0.0,0.621,249733,-4.476,0.766,0,1,0.8793152235427277,2020-02-25,3.75,True
Calle 13,Que Lloren,2020-02-25 15:38,1006,5I8pD5ugw6BNjYnBUMrK7N,5I8pD5ugw6BNjYnBUMrK7N,0.772,0.133,89.954,0.29,0.281,0.0,0.678,279360,-5.62,0.761,1,6,0.8523391812865497,2020-02-25,0.02,False
Calle 13,Calma Pueblo (feat. Omar Rodríguez),2020-02-25 15:42,249733,4eES4FfNECMQCcb4Ao9yhj,4eES4FfNECMQCcb4Ao9yhj,0.916,0.16,90.024,0.0977,0.0505,0.0,0.621,249733,-4.476,0.766,0,1,0.8793152235427277,2020-02-25,4.16,True
Calle 13,Que Lloren,2020-02-25 15:47,279360,5I8pD5ugw6BNjYnBUMrK7N,5I8pD5ugw6BNjYnBUMrK7N,0.772,0.133,89.954,0.29,0.281,0.0,0.678,279360,-5.62,0.761,1,6,0.8523391812865497,2020-02-25,4.66,True
Calle 13,Baile De Los Pobres,2020-02-25 15:51,207986,6sKKGGCuMDKiP9HProsMah,6sKKGGCuMDKiP9HProsMah,0.84,0.133,179.939,0.164,0.138,2.35e-06,0.686,207987,-6.265,0.492,0,11,0.837129786832673,2020-02-25,3.47,True
Calle 13,Electro Movimiento,2020-02-25 15:54,196986,2UABsasLI0UY3aZamuWCYk,2UABsasLI0UY3aZamuWCYk,0.859,0.139,109.964,0.12,0.0729,4.7e-05,0.803,196987,-6.494,0.545,1,8,0.8317298622901339,2020-02-25,3.28,True
Calle 13,El Aguante,2020-02-25 15:55,1473,7AIVTgrRcdUW8QBsqNQ33z,7AIVTgrRcdUW8QBsqNQ33z,0.898,0.511,146.985,0.281,0.325,0.0,0.664,288747,-6.723,0.814,1,7,0.8263299377475948,2020-02-25,0.02,False
Calle 13,La Perla (feat. Rubén Blades & La Chilinga),2020-02-25 16:02,416133,1lFZ38dy1TfIZCANRXOfta,1lFZ38dy1TfIZCANRXOfta,0.68,0.207,90.121,0.317,0.694,0.0,0.73,416133,-7.779,0.967,0,7,0.8014289756649687,2020-02-25,6.94,True
Calle 13,Ven Y Critícame,2020-02-25 16:07,265213,5ho4yFIXLfxLKC9JejZFOl,5ho4yFIXLfxLKC9JejZFOl,0.653,0.173,169.994,0.307,0.431,0.0,0.663,265213,-6.644,0.853,1,7,0.8281927938124882,2020-02-25,4.42,True
Calle 13,"Gato Que Avanza, Perro Que Ladra",2020-02-25 16:12,306373,6uV5xO8FBA3bzQTvsULzPc,6uV5xO8FBA3bzQTvsULzPc,0.761,0.0564,170.129,0.209,0.17,0.0,0.483,306373,-5.029,0.813,1,7,0.8662752310884737,2020-02-25,5.11,True
Calle 13,Digo Lo Que Pienso,2020-02-25 16:31,238468,2ZR2Cox8oGFMdvPLiNKrJO,2ZR2Cox8oGFMdvPLiNKrJO,0.817,0.0936,89.927,0.228,0.153,0.0,0.721,293067,-5.271,0.777,0,2,0.8605687606112054,2020-02-25,3.97,True
Cypress Hill,Tequila Sunrise (feat. Barron Ricks),2020-02-25 17:24,257746,2gABnPYOMsyxThmsOQ4uWK,2gABnPYOMsyxThmsOQ4uWK,0.63,0.14,192.733,0.493,0.0123,0.00233,0.547,257747,-8.772,0.555,0,10,0.7780135823429541,2020-02-25,4.3,True
Three Days Grace,Time of Dying,2020-02-25 17:25,49571,7piw04hPQZ1OHZ9Fq9JOXR,7piw04hPQZ1OHZ9Fq9JOXR,0.873,0.52,198.387,0.0567,0.00105,0.0,0.306,186373,-3.668,0.452,0,0,0.8983682324089793,2020-02-25,0.83,False
Alien Boyz,Conmigo no hay caso,2020-02-25 17:25,17600,1LQ1KpuM274gIMUWX9SzxD,1LQ1KpuM274gIMUWX9SzxD,0.775,0.351,90.145,0.357,0.294,0.0,0.663,178379,-8.583,0.545,1,5,0.7824702886247877,2020-02-25,0.29,False
Three Days Grace,Just Like You,2020-02-25 17:29,186893,1RtnIF8uRwTLxmcR87V6Wo,1RtnIF8uRwTLxmcR87V6Wo,0.737,0.0696,177.9,0.0297,9.4e-06,0.0,0.373,186893,-5.282,0.565,1,1,0.8603093755895113,2020-02-25,3.11,True
Three Days Grace,I Hate Everything About You,2020-02-25 17:32,231480,6rUp7v3l8yC4TKxAAR5Bmx,6rUp7v3l8yC4TKxAAR5Bmx,0.83,0.139,89.342,0.0421,0.00461,0.0,0.498,231480,-5.157,0.453,0,6,0.863256932654216,2020-02-25,3.86,True
Three Days Grace,Home,2020-02-25 17:37,260680,6GVryHJpjnrnrsTggoNTpe,6GVryHJpjnrnrsTggoNTpe,0.847,0.228,166.17,0.035,2.64e-05,0.0,0.366,260680,-5.216,0.606,1,8,0.8618656857196755,2020-02-25,4.34,True
Three Days Grace,Scared,2020-02-25 17:41,193120,15ZDD1aPzLMKSaSVzRvQCY,15ZDD1aPzLMKSaSVzRvQCY,0.886,0.0921,118.055,0.0691,0.000179,0.0,0.525,193120,-5.328,0.389,1,2,0.8592246745896999,2020-02-25,3.22,True
Three Days Grace,Let You Down,2020-02-25 17:45,224520,4gQ683QJzGz1Y4Lmml68c4,4gQ683QJzGz1Y4Lmml68c4,0.831,0.118,170.088,0.0693,0.000161,0.0,0.492,224520,-4.215,0.367,1,0,0.8854697226938314,2020-02-25,3.74,True
Three Days Grace,Now or Never,2020-02-25 17:45,9717,4qjzpr23GpeeGMb2Bwj4sb,4qjzpr23GpeeGMb2Bwj4sb,0.664,0.0611,81.354,0.0304,0.000871,0.0,0.416,180547,-6.302,0.286,1,2,0.8362573099415204,2020-02-25,0.16,False
Joji,Run,2020-02-25 17:52,195000,3AkdSFo7quCZ781KCqNK0T,3AkdSFo7quCZ781KCqNK0T,0.72,0.614,157.919,0.0332,0.0427,0.000292,0.448,195000,-3.954,0.361,1,7,0.8916242218449348,2020-02-25,3.25,True
Joji,Run,2020-02-25 17:53,40795,3AkdSFo7quCZ781KCqNK0T,3AkdSFo7quCZ781KCqNK0T,0.72,0.614,157.919,0.0332,0.0427,0.000292,0.448,195000,-3.954,0.361,1,7,0.8916242218449348,2020-02-25,0.68,False
Canserbero,Llovía,2020-02-25 17:58,277143,0V5aSGaNYMwnpv4CZO7JkD,0V5aSGaNYMwnpv4CZO7JkD,0.674,0.0696,84.006,0.122,0.524,0.693,0.494,292075,-4.392,0.566,0,4,0.8812959818902093,2020-02-25,4.62,True
WOS,MELÓN VINO,2020-02-25 17:58,5989,5uHAzGa4d9j35DEbhUwGhi,5uHAzGa4d9j35DEbhUwGhi,0.741,0.156,140.04,0.137,0.531,2.92e-05,0.62,176395,-6.081,0.353,1,4,0.8414685908319184,2020-02-25,0.1,False
Guaynaa,Chicharrón,2020-02-25 18:01,637,5UVa8Qqb9L1dVxl3jKQ5J1,5UVa8Qqb9L1dVxl3jKQ5J1,0.789,0.498,76.182,0.454,0.445,9.06e-05,0.734,195867,-4.305,0.811,0,10,0.8833474816072439,2020-02-25,0.01,False
Post Malone,Circles,2020-02-25 18:04,215280,21jGcNKet2qwijlDFuPiPb,21jGcNKet2qwijlDFuPiPb,0.762,0.0863,120.042,0.0395,0.192,0.00244,0.695,215280,-3.497,0.553,1,0,0.9024004904734955,2020-02-25,3.59,True
Guaynaa,Chicharrón,2020-02-25 18:08,195866,5UVa8Qqb9L1dVxl3jKQ5J1,5UVa8Qqb9L1dVxl3jKQ5J1,0.789,0.498,76.182,0.454,0.445,9.06e-05,0.734,195867,-4.305,0.811,0,10,0.8833474816072439,2020-02-25,3.26,True
Lit Killah,Bufón,2020-02-25 18:08,46,6ovp1nCwIAOSMotiCF7pjk,6ovp1nCwIAOSMotiCF7pjk,0.637,0.366,130.071,0.0977,0.165,0.0,0.851,242500,-5.534,0.526,1,5,0.8543671005470665,2020-02-25,0.0,False
Lit Killah,Bufón,2020-02-25 18:09,7155,6ovp1nCwIAOSMotiCF7pjk,6ovp1nCwIAOSMotiCF7pjk,0.637,0.366,130.071,0.0977,0.165,0.0,0.851,242500,-5.534,0.526,1,5,0.8543671005470665,2020-02-25,0.12,False
WOS,MELÓN VINO,2020-02-25 18:11,176394,5uHAzGa4d9j35DEbhUwGhi,5uHAzGa4d9j35DEbhUwGhi,0.741,0.156,140.04,0.137,0.531,2.92e-05,0.62,176395,-6.081,0.353,1,4,0.8414685908319184,2020-02-25,2.94,True
Cypress Hill,Siempre Peligroso (feat. Fermin IV Caballero),2020-02-25 18:15,237760,1hSJnfkEqbGF5afz5aqKqi,1hSJnfkEqbGF5afz5aqKqi,0.615,0.0578,92.089,0.377,0.0289,3.1e-05,0.901,237760,-9.837,0.674,0,1,0.7529003961516695,2020-02-25,3.96,True
Guaynaa,Chicharrón,2020-02-25 18:19,5694,5UVa8Qqb9L1dVxl3jKQ5J1,5UVa8Qqb9L1dVxl3jKQ5J1,0.789,0.498,76.182,0.454,0.445,9.06e-05,0.734,195867,-4.305,0.811,0,10,0.8833474816072439,2020-02-25,0.09,False
Lit Killah,Bufón,2020-02-25 18:19,766,6ovp1nCwIAOSMotiCF7pjk,6ovp1nCwIAOSMotiCF7pjk,0.637,0.366,130.071,0.0977,0.165,0.0,0.851,242500,-5.534,0.526,1,5,0.8543671005470665,2020-02-25,0.01,False
Post Malone,Circles,2020-02-25 18:19,215280,21jGcNKet2qwijlDFuPiPb,21jGcNKet2qwijlDFuPiPb,0.762,0.0863,120.042,0.0395,0.192,0.00244,0.695,215280,-3.497,0.553,1,0,0.9024004904734955,2020-02-25,3.59,True
Calle 13,La Fokin Moda,2020-02-25 18:23,206373,6HFRqU7JQf3J4ukXW2NGoA,6HFRqU7JQf3J4ukXW2NGoA,0.8,0.052,87.319,0.392,0.692,0.0,0.646,206373,-5.523,0.959,1,0,0.8546264855687604,2020-02-25,3.44,True
Post Malone,Take What You Want (feat. Ozzy Osbourne & Travis Scott),2020-02-25 18:26,229573,7CZyCXKG6d5ALeq41sLzbw,7CZyCXKG6d5ALeq41sLzbw,0.8,0.147,139.919,0.0502,0.0906,0.0,0.499,229573,-2.665,0.272,0,1,0.9220194302961705,2020-02-25,3.83,True
Acru,ANIMAL,2020-02-25 18:29,170981,06b0Au6pvZiO03eKTCvgWh,06b0Au6pvZiO03eKTCvgWh,0.876,0.111,135.047,0.304,0.16,3.3e-06,0.617,170982,-4.86,0.542,1,9,0.8702603282399547,2020-02-25,2.85,True
88rising,Midsummer Madness,2020-02-25 18:34,280841,6TodWdTSDfzwgYynTZSvJn,6TodWdTSDfzwgYynTZSvJn,0.678,0.167,89.968,0.0878,0.359,4.76e-06,0.409,280842,-7.731,0.168,1,9,0.8025608375778154,2020-02-25,4.68,True
Gucci Mane,Wake Up in the Sky,2020-02-25 18:37,203161,0QIjsbm2fh1cJ45XO9eGqq,0QIjsbm2fh1cJ45XO9eGqq,0.578,0.359,143.01,0.0485,0.00381,0.0,0.8,204665,-5.144,0.367,0,4,0.8635634785889454,2020-02-25,3.39,True
Post Malone,Saint-Tropez,2020-02-25 18:37,874,05mDaV9Vb3wrzjF6OPZnhq,05mDaV9Vb3wrzjF6OPZnhq,0.684,0.104,132.113,0.0439,0.0545,0.0,0.617,150867,-3.618,0.295,1,0,0.8995472552348612,2020-02-25,0.01,False
Tyga,Faded,2020-02-25 18:49,118942,1OV0NdKXoWzwRtz8HNJOBb,1OV0NdKXoWzwRtz8HNJOBb,0.667,0.35,95.073,0.188,0.0103,0.0,0.831,206667,-8.438,0.339,1,1,0.7858894548198452,2020-02-25,1.98,False
Tyga,Faded,2020-02-26 00:32,206666,1OV0NdKXoWzwRtz8HNJOBb,1OV0NdKXoWzwRtz8HNJOBb,0.667,0.35,95.073,0.188,0.0103,0.0,0.831,206667,-8.438,0.339,1,1,0.7858894548198452,2020-02-26,3.44,True
Post Malone,Psycho (feat. Ty Dolla $ign),2020-02-26 00:36,221440,3swc6WTsr7rl9DqQKQA55C,3swc6WTsr7rl9DqQKQA55C,0.56,0.111,140.06,0.105,0.546,0.0,0.75,221440,-8.094,0.459,1,8,0.7940011318619128,2020-02-26,3.69,True
Bad Bunny,Estamos Bien,2020-02-26 00:47,72173,2OWVCFTolecLiGZPquvWvT,2OWVCFTolecLiGZPquvWvT,0.536,0.107,119.883,0.173,0.821,4.57e-06,0.759,208080,-6.663,0.439,0,9,0.8277447651386529,2020-02-26,1.2,False
WOS,FRESCO,2020-02-26 01:12,697,0blWPYAfbvpRLVHUcmqmmj,0blWPYAfbvpRLVHUcmqmmj,0.807,0.1,108.056,0.162,0.441,1.34e-06,0.782,170302,-4.689,0.806,0,0,0.8742925863044708,2020-02-26,0.01,False
Melendi,Cheque al portamor,2020-02-26 01:12,18675,2FhLn92NDtRW6hKJvj9yX5,2FhLn92NDtRW6hKJvj9yX5,0.627,0.151,147.839,0.0315,0.397,0.0,0.556,295718,-4.931,0.364,0,4,0.8685861158272024,2020-02-26,0.31,False
Red Bull Batalla de los Gallos,Valles T Vs Aczino - Semifinal (Live),2020-02-26 01:12,360181,37h0sxGYkmRhTRFbOssV6I,37h0sxGYkmRhTRFbOssV6I,0.947,0.865,90.376,0.534,0.0664,0.0,0.458,771700,-8.519,0.419,1,1,0.7839794378419166,2020-02-26,6.0,True
Post Malone,Same Bitches (feat. G-Eazy & YG),2020-02-26 01:30,69380,688QpQAwqsLdBR6lr13wK1,688QpQAwqsLdBR6lr13wK1,0.774,0.114,100.005,0.0555,0.434,3.34e-06,0.731,212467,-5.273,0.219,0,10,0.86052159969817,2020-02-26,1.16,False
Duki,Hitboy,2020-02-26 11:52,4063,624AL3EwsrgGIp6bdwmXgo,624AL3EwsrgGIp6bdwmXgo,0.633,0.122,150.009,0.107,0.153,0.0,0.812,179204,-6.629,0.616,1,8,0.8285465006602528,2020-02-26,0.07,False
WOS,MELÓN VINO,2020-02-26 11:57,176394,5uHAzGa4d9j35DEbhUwGhi,5uHAzGa4d9j35DEbhUwGhi,0.741,0.156,140.04,0.137,0.531,2.92e-05,0.62,176395,-6.081,0.353,1,4,0.8414685908319184,2020-02-26,2.94,True
Cypress Hill,Siempre Peligroso (feat. Fermin IV Caballero),2020-02-26 12:01,237760,1hSJnfkEqbGF5afz5aqKqi,1hSJnfkEqbGF5afz5aqKqi,0.615,0.0578,92.089,0.377,0.0289,3.1e-05,0.901,237760,-9.837,0.674,0,1,0.7529003961516695,2020-02-26,3.96,True
Post Malone,Circles,2020-02-26 12:04,215280,21jGcNKet2qwijlDFuPiPb,21jGcNKet2qwijlDFuPiPb,0.762,0.0863,120.042,0.0395,0.192,0.00244,0.695,215280,-3.497,0.553,1,0,0.9024004904734955,2020-02-26,3.59,True
Calle 13,La Fokin Moda,2020-02-26 12:08,206373,6HFRqU7JQf3J4ukXW2NGoA,6HFRqU7JQf3J4ukXW2NGoA,0.8,0.052,87.319,0.392,0.692,0.0,0.646,206373,-5.523,0.959,1,0,0.8546264855687604,2020-02-26,3.44,True
Post Malone,Take What You Want (feat. Ozzy Osbourne & Travis Scott),2020-02-26 12:12,229573,7CZyCXKG6d5ALeq41sLzbw,7CZyCXKG6d5ALeq41sLzbw,0.8,0.147,139.919,0.0502,0.0906,0.0,0.499,229573,-2.665,0.272,0,1,0.9220194302961705,2020-02-26,3.83,True
Acru,ANIMAL,2020-02-26 12:15,170981,06b0Au6pvZiO03eKTCvgWh,06b0Au6pvZiO03eKTCvgWh,0.876,0.111,135.047,0.304,0.16,3.3e-06,0.617,170982,-4.86,0.542,1,9,0.8702603282399547,2020-02-26,2.85,True
88rising,Midsummer Madness,2020-02-26 12:19,280841,6TodWdTSDfzwgYynTZSvJn,6TodWdTSDfzwgYynTZSvJn,0.678,0.167,89.968,0.0878,0.359,4.76e-06,0.409,280842,-7.731,0.168,1,9,0.8025608375778154,2020-02-26,4.68,True
Gucci Mane,Wake Up in the Sky,2020-02-26 12:23,203161,0QIjsbm2fh1cJ45XO9eGqq,0QIjsbm2fh1cJ45XO9eGqq,0.578,0.359,143.01,0.0485,0.00381,0.0,0.8,204665,-5.144,0.367,0,4,0.8635634785889454,2020-02-26,3.39,True
Post Malone,Saint-Tropez,2020-02-26 12:25,150866,05mDaV9Vb3wrzjF6OPZnhq,05mDaV9Vb3wrzjF6OPZnhq,0.684,0.104,132.113,0.0439,0.0545,0.0,0.617,150867,-3.618,0.295,1,0,0.8995472552348612,2020-02-26,2.51,False
WOS,TERRAZA,2020-02-26 12:29,234949,4Yx9jw2hqVk00uwLRBXKxc,4Yx9jw2hqVk00uwLRBXKxc,0.66,0.123,82.108,0.143,0.288,0.0,0.447,234950,-9.32,0.404,1,2,0.7650914921712884,2020-02-26,3.92,True
Tyga,Faded,2020-02-26 12:33,206666,1OV0NdKXoWzwRtz8HNJOBb,1OV0NdKXoWzwRtz8HNJOBb,0.667,0.35,95.073,0.188,0.0103,0.0,0.831,206667,-8.438,0.339,1,1,0.7858894548198452,2020-02-26,3.44,True
Post Malone,Psycho (feat. Ty Dolla $ign),2020-02-26 12:36,221440,3swc6WTsr7rl9DqQKQA55C,3swc6WTsr7rl9DqQKQA55C,0.56,0.111,140.06,0.105,0.546,0.0,0.75,221440,-8.094,0.459,1,8,0.7940011318619128,2020-02-26,3.69,True
Bad Bunny,Estamos Bien,2020-02-26 12:40,208079,2OWVCFTolecLiGZPquvWvT,2OWVCFTolecLiGZPquvWvT,0.536,0.107,119.883,0.173,0.821,4.57e-06,0.759,208080,-6.663,0.439,0,9,0.8277447651386529,2020-02-26,3.47,True
Bad Bunny,Estamos Bien,2020-02-26 12:45,847,2OWVCFTolecLiGZPquvWvT,2OWVCFTolecLiGZPquvWvT,0.536,0.107,119.883,0.173,0.821,4.57e-06,0.759,208080,-6.663,0.439,0,9,0.8277447651386529,2020-02-26,0.01,False
